use3d	 0 
spacing	 0.50 
nKernels	 16 
nDirections	 720 
az	 inc	 gains
0.0000	 1.5708	1.0000000000	0.1001422193	0.9376373609	0.0112535341	-0.2679637455	-0.0909594232	0.2312672681	0.1270023978	-0.0903530429	0.0257047294	0.2004818252	0.0885938290	-0.1073886200	-0.0519704811	0.0865002540	0.0335276110
0.0087	 1.5708	1.0000000000	0.0540662615	0.9292550697	-0.0313842436	-0.2863450269	-0.0962600763	0.2187542214	0.1439273649	-0.0848399692	0.0079439991	0.2038869446	0.0583828739	-0.1248882737	-0.0494807252	0.0838992058	0.0285816733
0.0175	 1.5708	1.0000000000	0.0095543021	0.9168624426	-0.0753443923	-0.3028753689	-0.0992186680	0.2043118257	0.1602863363	-0.0783451264	-0.0096440794	0.2031632459	0.0269347706	-0.1389098668	-0.0470049463	0.0790978897	0.0225579580
0.0262	 1.5708	1.0000000000	-0.0331891922	0.9005740585	-0.1203168989	-0.3172767782	-0.0997389988	0.1880794879	0.1758741262	-0.0708816964	-0.0268120291	0.1984191282	-0.0049512701	-0.1490541728	-0.0445969297	0.0721968604	0.0155770800
0.0349	 1.5708	1.0000000000	-0.0739774524	0.8805300751	-0.1659737769	-0.3292896671	-0.0977598556	0.1702347255	0.1904781033	-0.0624663213	-0.0433260454	0.1898462194	-0.0364696521	-0.1550259205	-0.0423037930	0.0633687118	0.0078012484
0.0436	 1.5708	1.0000000000	-0.1126423665	0.8568949173	-0.2119726761	-0.3386767551	-0.0932576708	0.1509913767	0.2038824312	-0.0531213252	-0.0589684828	0.1777125790	-0.0668291801	-0.1566437384	-0.0401647264	0.0528539634	-0.0005705560
0.0524	 1.5708	1.0000000000	-0.1490352164	0.8298557320	-0.2579607403	-0.3452266909	-0.0862485135	0.1305968740	0.2158727728	-0.0428769853	-0.0735399268	0.1623543786	-0.0952733801	-0.1538468311	-0.0382100238	0.0409544687	-0.0093089553
0.0611	 1.5708	1.0000000000	-0.1830271921	0.7996206285	-0.3035786569	-0.3487573392	-0.0767893509	0.1093286325	0.2262413237	-0.0317737302	-0.0868608758	0.1441663084	-0.1210998163	-0.1466981397	-0.0364604354	0.0280245422	-0.0181618763
0.0698	 1.5708	1.0000000000	-0.2145096863	0.7664167248	-0.3484648372	-0.3491186777	-0.0649785364	0.0874896239	0.2347920301	-0.0198641504	-0.0987730627	0.1235909856	-0.1436778945	-0.1353838514	-0.0349268663	0.0144600869	-0.0268632991
0.0785	 1.5708	1.0000000000	-0.2433943725	0.7304880247	-0.3922596648	-0.3461952582	-0.0509554950	0.0654032295	0.2413458403	-0.0072147139	-0.1091404484	0.1011076418	-0.1624646865	-0.1202092312	-0.0336104326	0.0006860820	-0.0351427265
0.0873	 1.5708	1.0000000000	-0.2696130772	0.6920931515	-0.4346097454	-0.3399081897	-0.0348995938	0.0434074801	0.2457458358	0.0060929059	-0.1178499167	0.0772203797	-0.1770183647	-0.1015908674	-0.0325028726	-0.0128571486	-0.0427350205
0.0960	 1.5708	1.0000000000	-0.2931174572	0.6515029681	-0.4751720924	-0.3302166125	-0.0170282030	0.0218488086	0.2478620936	0.0199609704	-0.1248117020	0.0524462820	-0.1870088989	-0.0800455339	-0.0315872990	-0.0257284146	-0.0493902322
0.1047	 1.5708	1.0000000000	-0.3138784971	0.6089981137	-0.5136181809	-0.3171186363	0.0024060312	0.0010754494	0.2475961354	0.0342753419	-0.1299595740	0.0273036513	-0.1922257445	-0.0561759769	-0.0308392649	-0.0375003868	-0.0548830521
0.1134	 1.5708	1.0000000000	-0.3318858438	0.5648664883	-0.5496378070	-0.3006517261	0.0231186610	-0.0185693695	0.2448848313	0.0489057179	-0.1332508043	0.0023006469	-0.1925823276	-0.0306540357	-0.0302281046	-0.0477740597	-0.0590215196
0.1222	 1.5708	1.0000000000	-0.3471469970	0.5194007178	-0.5829426900	-0.2808925304	0.0447976012	-0.0367542915	0.2397036377	0.0637064555	-0.1346659323	-0.0220754336	-0.1881172217	-0.0042015893	-0.0297184988	-0.0561924441	-0.0616546577
0.1309	 1.5708	1.0000000000	-0.3596863763	0.4728956305	-0.6132697626	-0.2579561523	0.0671079098	-0.0531665995	0.2320690658	0.0785179858	-0.1342083472	-0.0453680019	-0.1789919987	0.0224301065	-0.0292722052	-0.0624530083	-0.0626787380
0.1396	 1.5708	1.0000000000	-0.3695442851	0.4256457762	-0.6403840977	-0.2319948776	0.0896970953	-0.0675187349	0.2220402946	0.0931688036	-0.1319037003	-0.0671599542	-0.1654858258	0.0484820743	-0.0288498881	-0.0663184301	-0.0620419332
0.1484	 1.5708	1.0000000000	-0.3767757922	0.3779430172	-0.6640814295	-0.2031963797	0.1122008476	-0.0795544180	0.2097198640	0.1074779932	-0.1277991563	-0.0870812049	-0.1479869706	0.0732096091	-0.0284129755	-0.0676252757	-0.0597471718
0.1571	 1.5708	1.0000000000	-0.3814495529	0.3300742186	-0.6841902350	-0.1717814350	0.1342490780	-0.0890542278	0.1952534013	0.1212582415	-0.1219624947	-0.1048148425	-0.1269814614	0.0959039455	-0.0279254726	-0.0662902976	-0.0558530776
0.1658	 1.5708	1.0000000000	-0.3836465859	0.2823190616	-0.7005733484	-0.1380011861	0.1554721459	-0.0958405096	0.1788283629	0.1343192678	-0.1144810696	-0.1201018059	-0.1030392274	0.1159129359	-0.0273556567	-0.0623141198	-0.0504729468
0.1745	 1.5708	1.0000000000	-0.3834590273	0.2349480033	-0.7131290943	-0.1021340013	0.1755071405	-0.0997814934	0.1606717907	0.1464715911	-0.1054606336	-0.1327440220	-0.0767981172	0.1326601079	-0.0266775888	-0.0557821729	-0.0437717842
0.1833	 1.5708	1.0000000000	-0.3809888756	0.1882204001	-0.7217919312	-0.0644819844	0.1940040882	-0.1007945213	0.1410471111	0.1575305424	-0.0950240341	-0.1426059819	-0.0489462505	0.1456615138	-0.0258723770	-0.0468628316	-0.0359614946
0.1920	 1.5708	1.0000000000	-0.3763467435	0.1423828118	-0.7265326083	-0.0253671926	0.2106319521	-0.0988483039	0.1202500253	0.1673204195	-0.0833097883	-0.1496147754	-0.0202032092	0.1545398537	-0.0249291424	-0.0358028051	-0.0272943874
0.2007	 1.5708	1.0000000000	-0.3696506278	0.0976674973	-0.7273578471	0.0148723737	0.2250842984	-0.0939641452	0.0986035651	0.1756786785	-0.0704705412	-0.1537586434	0.0086993971	0.1590354374	-0.0238456442	-0.0229199249	-0.0180552155
0.2094	 1.5708	1.0000000000	-0.3610247099	0.0542911112	-0.7243095668	0.0558869441	0.2370845106	-0.0862161022	0.0764524099	0.1824600476	-0.0566714139	-0.1550841462	0.0370374363	0.1590136459	-0.0226285383	-0.0085935588	-0.0085520195
0.2182	 1.5708	1.0000000000	-0.3505981943	0.0124536076	-0.7174636798	0.0973192494	0.2463904420	-0.0757300680	0.0541565796	0.1875404520	-0.0420882448	-0.1536920792	0.0641132762	0.1544686663	-0.0212932558	0.0067470338	0.0008939080
0.2269	 1.5708	1.0000000000	-0.3385041938	-0.0276626479	-0.7069284912	0.1388088240	0.2527984144	-0.0626817946	0.0320846389	0.1908206360	-0.0269057300	-0.1497323007	0.0892737875	0.1455233885	-0.0198635037	0.0226360270	0.0099585946
0.2356	 1.5708	1.0000000000	-0.3248786669	-0.0658935568	-0.6928427390	0.1799962771	0.2561464854	-0.0472938973	0.0106065626	0.1922293758	-0.0113154655	-0.1433976599	0.1119268256	0.1324254758	-0.0183704062	0.0385855942	0.0183261333
0.2443	 1.5708	1.0000000000	-0.3098594125	-0.1020937620	-0.6753733190	0.2205274700	0.2563169229	-0.0298319048	-0.0099135791	0.1917261817	0.0044861035	-0.1349172332	0.1315557365	0.1155397407	-0.0168513196	0.0541012362	0.0256992331
0.2531	 1.5708	1.0000000000	-0.2935851264	-0.1361369216	-0.6547127380	0.2600575444	0.2532378494	-0.0105994457	-0.0291249440	0.1893034011	0.0202998217	-0.1245490896	0.1477315009	0.0953370767	-0.0153483651	0.0686973697	0.0318092132
0.2618	 1.5708	1.0000000000	-0.2761945216	-0.1679157925	-0.6310763436	0.2982547466	0.2468840360	0.0100673211	-0.0466970795	0.1849876427	0.0359260440	-0.1125728091	0.1601222037	0.0723803037	-0.0139067408	0.0819126614	0.0364250996
0.2705	 1.5708	1.0000000000	-0.2578255159	-0.1973421315	-0.6046993791	0.3348040024	0.2372768454	0.0318059047	-0.0623267520	0.1788404638	0.0511669281	-0.0992819759	0.1684996035	0.0473073840	-0.0125728766	0.0933246094	0.0393615146
0.2793	 1.5708	1.0000000000	-0.2386144874	-0.2243464293	-0.5758339116	0.3694101978	0.2244833453	0.0542341700	-0.0757442792	0.1709582742	0.0658287876	-0.0849768583	0.1727426717	0.0208125440	-0.0113925088	0.1025628941	0.0404850910
0.2880	 1.5708	1.0000000000	-0.2186955987	-0.2488774878	-0.5447456824	0.4018011312	0.2086146298	0.0769573635	-0.0867192121	0.1614714358	0.0797244884	-0.0699574683	0.1728380634	-0.0063740970	-0.0104087503	0.1093210680	0.0397191938
0.2967	 1.5708	1.0000000000	-0.1982001905	-0.2709018575	-0.5117109258	0.4317301046	0.1898234035	0.0995753240	-0.0950652293	0.1505425534	0.0926758683	-0.0545171712	0.1688775818	-0.0335077485	-0.0096602355	0.1133662086	0.0370467923
0.3054	 1.5708	1.0000000000	-0.1772562427	-0.2904031516	-0.4770132020	0.4589781300	0.1683008978	0.1216897181	-0.1006441244	0.1383639775	0.1045161525	-0.0389369882	0.1610527888	-0.0598503594	-0.0091794144	0.1145462291	0.0325113858
0.3142	 1.5708	1.0000000000	-0.1559879015	-0.3073812517	-0.4409402872	0.4833557313	0.1442732005	0.1429111490	-0.1033687899	0.1251545597	0.1150923345	-0.0234807003	0.1496469997	-0.0846915560	-0.0089910649	0.1127946221	0.0262159558
0.3229	 1.5708	1.0000000000	-0.1345150701	-0.3218514242	-0.4037811602	0.5047043291	0.1179970896	0.1628659894	-0.1032051287	0.1111557227	0.1242674853	-0.0083908297	0.1350249763	-0.1073684711	-0.0091110856	0.1081324981	0.0183199831
0.3316	 1.5708	1.0000000000	-0.1129530591	-0.3338433637	-0.3658231229	0.5228972022	0.0897554690	0.1812028009	-0.1001728486	0.0966269279	0.1319229493	0.0061144610	0.1176206940	-0.1272838755	-0.0095456161	0.1006678703	0.0090346335
0.3403	 1.5708	1.0000000000	-0.0914122924	-0.3434001809	-0.3273490869	0.5378400228	0.0598525078	0.1975982155	-0.0943451237	0.0818406390	0.1379603821	0.0198435457	0.0979236097	-0.1439220854	-0.0102905228	0.0905922322	-0.0013837214
0.3491	 1.5708	1.0000000000	-0.0699980631	-0.3505773519	-0.2886350562	0.5494709731	0.0286085876	0.2117621721	-0.0858471388	0.0670768969	0.1423035824	0.0326326154	0.0764638873	-0.1568622041	-0.0113312719	0.0781745612	-0.0126414293
0.3578	 1.5708	1.0000000000	-0.0488103338	-0.3554416435	-0.2499478288	0.5577604518	-0.0036448415	0.2234424135	-0.0748535532	0.0526176317	0.1449000710	0.0443461166	0.0537970538	-0.1657883483	-0.0126431954	0.0637529667	-0.0244166572
0.3665	 1.5708	1.0000000000	-0.0279435758	-0.3580700303	-0.2115429383	0.5627103887	-0.0365703935	0.2324281761	-0.0615849539	0.0387408464	0.1457223671	0.0548764270	0.0304885606	-0.1704966181	-0.0141921416	0.0477242752	-0.0363693640
0.3752	 1.5708	1.0000000000	-0.0074866403	-0.3585486160	-0.1736628495	0.5643531891	-0.0698297750	0.2385530171	-0.0463033851	0.0257148115	0.1447689194	0.0641428711	0.0070987052	-0.1708986761	-0.0159354867	0.0305319118	-0.0481518112
0.3840	 1.5708	1.0000000000	0.0124773444	-0.3569715706	-0.1365354168	0.5627503362	-0.1030886215	0.2416967498	-0.0293070667	0.0137924089	0.1420646513	0.0720901852	-0.0158316613	-0.1670219156	-0.0178234698	0.0126524836	-0.0594192665
0.3927	 1.5708	1.0000000000	0.0318710542	-0.3534400926	-0.1003726111	0.5579906830	-0.1360210601	0.2417864746	-0.0109244280	0.0032057613	0.1376610855	0.0786865578	-0.0377942588	-0.1590063067	-0.0198008017	-0.0054184881	-0.0698405497
0.4014	 1.5708	1.0000000000	0.0506230358	-0.3480614056	-0.0653695138	0.5501884721	-0.1683139306	0.2387967136	0.0084924013	-0.0058387236	0.1316360246	0.0839213682	-0.0583250090	-0.1470981102	-0.0218084873	-0.0231812258	-0.0791080833
0.4102	 1.5708	1.0000000000	0.0686677610	-0.3409477934	-0.0317035715	0.5394811228	-0.1996706033	0.2327486764	0.0285744925	-0.0131647774	0.1240927697	0.0878027464	-0.0770139088	-0.1316407430	-0.0237857959	-0.0401462753	-0.0869471278
0.4189	 1.5708	1.0000000000	0.0859456724	-0.3322156793	0.0004658968	0.5260268292	-0.2298143454	0.2237087009	0.0489432546	-0.0186300580	0.1151588727	0.0903550694	-0.0935129496	-0.1130631588	-0.0256723060	-0.0558485523	-0.0931239178
0.4276	 1.5708	1.0000000000	0.1024032226	-0.3219847516	0.0309979554	0.5100020154	-0.2584912002	0.2117859276	0.0692176486	-0.0221292117	0.1049844267	0.0916164989	-0.1075419587	-0.0918661711	-0.0274099515	-0.0698604311	-0.0974524533
0.4363	 1.5708	1.0000000000	0.1179929073	-0.3103771369	0.0597700884	0.4915986922	-0.2854723522	0.1971292819	0.0890213226	-0.0235961400	0.0937399128	0.0916366487	-0.1188923079	-0.0686071918	-0.0289449962	-0.0818034900	-0.0997997516
0.4451	 1.5708	1.0000000000	0.1326732918	-0.2975166200	0.0866780360	0.4710217632	-0.3105559652	0.1799238501	0.1079895183	-0.0230054219	0.0816136294	0.0904744554	-0.1274285043	-0.0438838922	-0.0302298672	-0.0913585832	-0.1000894192
0.4538	 1.5708	1.0000000000	0.1464090292	-0.2835279111	0.1116354542	0.4484863229	-0.3335684927	0.1603867423	0.1257756056	-0.0203728603	0.0688087451	0.0881963062	-0.1330877405	-0.0183172998	-0.0312247835	-0.0982739722	-0.0983034625
0.4625	 1.5708	1.0000000000	0.1591708684	-0.2685359570	0.1345734206	0.4242149912	-0.3543654677	0.1387625453	0.1420571184	-0.0157551468	0.0555400212	0.0848744610	-0.1358775396	0.0074651586	-0.0318991258	-0.1023713197	-0.0944823142
0.4712	 1.5708	1.0000000000	0.1709356485	-0.2526652949	0.1554398118	0.3984353208	-0.3728317923	0.1153184726	0.1565411737	-0.0092486549	0.0420302647	0.0805857822	-0.1358716782	0.0328461786	-0.0322325019	-0.1035494237	-0.0887231132
0.4800	 1.5708	1.0000000000	0.1816862749	-0.2360394461	0.1741985753	0.3713773143	-0.3888815559	0.0903393196	0.1689691781	-0.0009873973	0.0285065725	0.0754107760	-0.1332046107	0.0572342154	-0.0322154748	-0.1017856452	-0.0811763292
0.4887	 1.5708	1.0000000000	0.1914116755	-0.2187803476	0.1908289197	0.3432710803	-0.4024574165	0.0641223340	0.1791207406	0.0088598018	0.0151964423	0.0694329230	-0.1280646493	0.0800778336	-0.0318499324	-0.0971350563	-0.0720408759
0.4974	 1.5708	1.0000000000	0.2001067306	-0.2010078191	0.2053244444	0.3143446529	-0.4135295905	0.0369721077	0.1868167324	0.0200928489	0.0023238210	0.0627382713	-0.1206861702	0.1008784254	-0.0311490910	-0.0897274084	-0.0615578997
0.5061	 1.5708	1.0000000000	0.2077721745	-0.1828390634	0.2176922297	0.2848219947	-0.4220944979	0.0091955910	0.1919214543	0.0324845503	-0.0098948278	0.0554152464	-0.1113411310	0.1192010221	-0.0301371365	-0.0797620787	-0.0500034688
0.5149	 1.5708	1.0000000000	0.2144144657	-0.1643881998	0.2279519038	0.2549211969	-0.4281731157	-0.0189026763	0.1943438933	0.0457853101	-0.0212543622	0.0475546273	-0.1003301813	0.1346829904	-0.0288485206	-0.0675012163	-0.0376804111
0.5236	 1.5708	1.0000000000	0.2200456223	-0.1457658283	0.2361347030	0.2248528851	-0.4318090942	-0.0470250323	0.1940380724	0.0597282446	-0.0315646254	0.0392496311	-0.0879736391	0.1470404804	-0.0273269384	-0.0532613465	-0.0249095716
0.5323	 1.5708	1.0000000000	0.2246830219	-0.1270786246	0.2422825369	0.1948188335	-0.4330666902	-0.0748847850	0.1910025152	0.0740345942	-0.0406538610	0.0305960459	-0.0746025941	0.1560725628	-0.0256240266	-0.0374037351	-0.0120207660
0.5411	 1.5708	1.0000000000	0.2283491646	-0.1084289666	0.2464470695	0.1650107881	-0.4320285734	-0.1022098673	0.1852788692	0.0884193085	-0.0483718092	0.0216923507	-0.0605503688	0.1616630622	-0.0237978257	-0.0203238313	0.0006562957
0.5498	 1.5708	1.0000000000	0.2310714005	-0.0899145914	0.2486888234	0.1356094918	-0.4287935559	-0.1287460077	0.1769497478	0.1025966763	-0.0545924178	0.0126397661	-0.0461445470	0.1637801561	-0.0219110595	-0.0024401254	0.0128008493
0.5585	 1.5708	1.0000000000	0.2328816209	-0.0716282834	0.2490763135	0.1067839043	-0.4234742963	-0.1542593829	0.1661358686	0.1162858752	-0.0592161121	0.0035421826	-0.0316997409	0.1624738694	-0.0200292871	0.0158172453	0.0241094330
0.5672	 1.5708	1.0000000000	0.2338159176	-0.0536575954	0.2476852128	0.0786906053	-0.4161950217	-0.1785387326	0.1529925754	0.1292163181	-0.0621715728	-0.0054940772	-0.0175112372	0.1578716404	-0.0182189862	0.0340178148	0.0343035405
0.5760	 1.5708	1.0000000000	0.2339142106	-0.0360846021	0.2445975538	0.0514733678	-0.4070893076	-0.2013969325	0.1377058484	0.1411326809	-0.0634169851	-0.0143606974	-0.0038496228	0.1501721787	-0.0165456257	0.0517417254	0.0431363781
0.5847	 1.5708	1.0000000000	0.2332198507	-0.0189856862	0.2399009645	0.0252628866	-0.3962979505	-0.2226720322	0.1204879090	0.1517995061	-0.0629407288	-0.0229480308	0.0090435439	0.1396378646	-0.0150717853	0.0685900006	0.0503985719
0.5934	 1.5708	1.0000000000	0.2317791983	-0.0024313597	0.2336879394	0.0001766479	-0.3839669610	-0.2422277807	0.1015725350	0.1610052885	-0.0607614949	-0.0311459969	0.0209589868	0.1265859656	-0.0138553751	0.0841939088	0.0559227068
0.6021	 1.5708	1.0000000000	0.2296411852	0.0135138817	0.2260551449	-0.0236810768	-0.3702456995	-0.2599536696	0.0812102001	0.1685659649	-0.0569278239	-0.0388452130	0.0317218951	0.1113789550	-0.0129480050	0.0982232069	0.0595866186
0.6109	 1.5708	1.0000000000	0.2268568634	0.0287916692	0.2171027556	-0.0462191269	-0.3552851715	-0.2757645378	0.0596631555	0.1743277446	-0.0515170745	-0.0459383444	0.0411930702	0.0944142263	-0.0123935452	0.1103930974	0.0613154015
0.6196	 1.5708	1.0000000000	0.2234789462	0.0433498379	0.2069338211	-0.0673592542	-0.3392364923	-0.2895997828	0.0372005600	0.1781692363	-0.0446338448	-0.0523216463	0.0492690982	0.0761134913	-0.0122269145	0.1204697771	0.0610821288
0.6283	 1.5708	1.0000000000	0.2195613469	0.0571424692	0.1956536595	-0.0870358436	-0.3222495271	-0.3014222375	0.0140937657	0.1800028461	-0.0364078795	-0.0578966619	0.0558816328	0.0569121410	-0.0124731236	0.1282744964	0.0589073215
0.6370	 1.5708	1.0000000000	0.2151587208	0.0701299001	0.1833692770	-0.1051955662	-0.3044717064	-0.3112167667	-0.0093881505	0.1797754372	-0.0269915081	-0.0625720255	0.0609958907	0.0372488287	-0.0131465930	0.1336860978	0.0548572332
0.6458	 1.5708	1.0000000000	0.2103260145	0.0822786998	0.1701888090	-0.1217969759	-0.2860470129	-0.3189886446	-0.0329825240	0.1774682644	-0.0165566707	-0.0662653204	0.0646084763	0.0175555152	-0.0142507562	0.1366420372	0.0490410450
0.6545	 1.5708	1.0000000000	0.2051180290	0.0935616143	0.1562209830	-0.1368100617	-0.2671151334	-0.3247617723	-0.0564368426	0.1730962107	-0.0052915972	-0.0689049262	0.0667446592	-0.0017518131	-0.0157779514	0.1371379368	0.0416070909
0.6632	 1.5708	1.0000000000	0.1995889991	0.1039574798	0.1415746002	-0.1502157634	-0.2478107638	-0.3285767916	-0.0795120318	0.1667063717	0.0066027882	-0.0704317958	0.0674552345	-0.0202815715	-0.0177095957	0.1352257482	0.0327382516
0.6720	 1.5708	1.0000000000	0.1937921950	0.1134511070	0.1263580343	-0.1620054607	-0.2282630559	-0.3304891495	-0.1019852482	0.1583760465	0.0189166571	-0.0708010968	0.0668130916	-0.0376740017	-0.0200166299	0.1310106395	0.0226466698
0.6807	 1.5708	1.0000000000	0.1877795488	0.1220331360	0.1106787472	-0.1721804409	-0.2085951912	-0.3305671611	-0.1236521547	0.1482102069	0.0314351795	-0.0699836550	0.0649096172	-0.0536074790	-0.0226602142	0.1246467413	0.0115679471
0.6894	 1.5708	1.0000000000	0.1816013091	0.1296998642	0.0946428193	-0.1807513534	-0.1889240655	-0.3288901150	-0.1443286693	0.1363385263	0.0439424540	-0.0679671455	0.0618510456	-0.0678036212	-0.0255926493	0.1163319125	-0.0002450091
0.6981	 1.5708	1.0000000000	0.1753057272	0.1364530483	0.0783544963	-0.1877376536	-0.1693600696	-0.3255464557	-0.1638521896	0.1229120569	0.0562253831	-0.0647569794	0.0577548617	-0.0800311536	-0.0287584944	0.1063016959	-0.0125283263
0.7069	 1.5708	1.0000000000	0.1689387754	0.1422996818	0.0619157502	-0.1931670419	-0.1500069485	-0.3206320753	-0.1820823131	0.1080996477	0.0680774108	-0.0603768467	0.0527463478	-0.0901085159	-0.0320958464	0.0948226506	-0.0250135305
0.7156	 1.5708	1.0000000000	0.1625439012	0.1472517491	0.0454258562	-0.1970748992	-0.1309617249	-0.3142487346	-0.1989010802	0.0920841974	0.0793020479	-0.0548688854	0.0469553503	-0.0979052279	-0.0355377460	0.0821852464	-0.0374337830
0.7243	 1.5708	1.0000000000	0.1561618155	0.1513259588	0.0289809861	-0.1995037224	-0.1123146711	-0.3065026307	-0.2142127781	0.0750588372	0.0897161151	-0.0482934575	0.0405133273	-0.1033420581	-0.0390136708	0.0686965114	-0.0495298455
0.7330	 1.5708	1.0000000000	0.1498303186	0.1545434573	0.0126738196	-0.2005025608	-0.0941493164	-0.2975031189	-0.2279433548	0.0572231305	0.0991526424	-0.0407285268	0.0335507227	-0.1063900676	-0.0424510783	0.0546726144	-0.0610556487
0.7418	 1.5708	1.0000000000	0.1435841610	0.1569295247	-0.0034068260	-0.2001264533	-0.0765424780	-0.2873615938	-0.2400394929	0.0387793774	0.1074633739	-0.0322686441	0.0261946959	-0.1070686175	-0.0457769596	0.0404315598	-0.0717833505
0.7505	 1.5708	1.0000000000	0.1374549403	0.1585132543	-0.0191763448	-0.1984358686	-0.0595643050	-0.2761905234	-0.2504674027	0.0199290977	0.1145208367	-0.0230235588	0.0185672222	-0.1054424533	-0.0489193671	0.0262861561	-0.0815077924
0.7592	 1.5708	1.0000000000	0.1314710334	0.1593272192	-0.0345546691	-0.1954961481	-0.0432783275	-0.2641026322	-0.2592113926	0.0008697612	0.1202199453	-0.0131164858	0.0107835668	-0.1016179869	-0.0518088818	0.0125374072	-0.0900502776
0.7679	 1.5708	1.0000000000	0.1256575614	0.1594071272	-0.0494665709	-0.1913769501	-0.0277415048	-0.2512102187	-0.2662722771	-0.0182081771	0.1244791229	-0.0026820679	0.0029511211	-0.0957389123	-0.0543799869	-0.0005315439	-0.0972616173
0.7767	 1.5708	1.0000000000	0.1200363872	0.1587914653	-0.0638419379	-0.1861516981	-0.0130042692	-0.2376245934	-0.2716656803	-0.0371238914	0.1272409342	0.0081359178	-0.0048314167	-0.0879812948	-0.0565723208	-0.0126608102	-0.1030244082
0.7854	 1.5708	1.0000000000	0.1146261438	0.1575211382	-0.0776160194	-0.1798970311	0.0008894359	-0.2234556202	-0.2754202918	-0.0557084148	0.1284722345	0.0191870561	-0.0124745457	-0.0785482767	-0.0583317839	-0.0236184043	-0.1072545266
0.7941	 1.5708	1.0000000000	0.1094422909	0.1556391016	-0.0907296435	-0.1726922577	0.0139021240	-0.2088113417	-0.2775761253	-0.0738064606	0.1281638519	0.0303169312	-0.0198981832	-0.0676645411	-0.0596114793	-0.0332040664	-0.1099018395
0.8029	 1.5708	1.0000000000	0.1044971988	0.1531899927	-0.1031294013	-0.1646188148	0.0260027355	-0.1937976690	-0.2781828273	-0.0912778251	0.1263298282	0.0413698428	-0.0270316402	-0.0555706726	-0.0603724717	-0.0412522298	-0.1109501541
